zinc_id,smiles
ZINC000004217164,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C
ZINC000004217232,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C(O)C(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
ZINC000004217587,Cc1cc2nc3ccc(N(C)C)cc3[s+]c2cc1N
ZINC000004771863,OC[C@@H]1O[C@H](n2cnc3c2NC=NC[C@H]3O)C[C@H]1O
ZINC000005065160,CCN[C@H]1[C@@H]2CC[C@@H](C2)[C@@H]1c1ccccc1
ZINC000005166438,CNCCN1C(=O)[C@H](OC(C)=O)[C@H](c2ccc(OC)cc2)Sc2ccccc21
ZINC000006093242,N#Cc1ccc2c(c1)CO[C@]2(CCCN)c1ccc(F)cc1
ZINC000261494569,C/C=C/[C@H](CCC)C(=O)SCC/N=C(/O)CC/N=C(/O)[C@H](O)C(C)(C)CO[P@](=O)(O)O[P@](=O)(O)OC[C@@H]1O[C@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1OP(=O)(O)O
ZINC000261494571,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@H](OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](NC)[C@H]2O)[C@](C)(O)C[C@@H](C)/C(=N\OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O
ZINC000261494581,C/C=C/[C@H]([CH]CC)C(=O)SCC/N=C(/O)CC/N=C(/O)[C@H](O)C(C)(C)CO[P@](=O)(O)O[P@](=O)(O)OC[C@@H]1O[C@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1OP(=O)(O)O
ZINC000261494588,Oc1ccc2c3c1O[C@@H]1[C@@H](O)CC[C@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314
ZINC000004228237,Nc1nc2c(c(=O)[nH]1)N[C@@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)CN2
ZINC000257423716,CC(C)(CC#N)O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O
ZINC000261494703,CC(/C=C/C=C(\C)C(=O)O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@@H]1O)=C\C=C\C=C(C)\C=C\C=C(/C)C(=O)O[C@@H]1O[C@@H](CO[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O
ZINC000257459140,C/C(=C\CC[C@@H](C)[C@@H]1C[C@@H](O)[C@]2(C)[C@H]3CC[C@H]4C(C)(C)[C@@H](O)CC[C@]4(C)[C@@H]3[C@@H](O)C[C@]12C)C(=O)O
ZINC000257459142,C/C(=C\CC[C@H](C)[C@@H]1C[C@@H](O)[C@]2(C)[C@H]3CC[C@H]4C(C)(C)[C@@H](O)CC[C@]4(C)[C@@H]3[C@@H](O)C[C@]12C)C(=O)O
ZINC000257526032,C[C@]12CC(=O)[C@@H]3[C@H](CC[C@H]4C[C@@H](O[C@H]5O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]5O)CC[C@]43C)[C@H]1CCC2=O
ZINC000257526034,C[C@@]12CC(=O)[C@@H]3[C@H](CC[C@H]4C[C@@H](O[C@H]5O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]5O)CC[C@]43C)[C@H]1CCC2=O
ZINC000006072259,Cn1c(CO)cc(=O)n1-c1ccccc1
ZINC000008214943,CC(C)=CCC/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)CCC=C(C)C
ZINC000004228231,C[S@+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
ZINC000261494702,CC(/C=C/C=C(\C)C(=O)O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@@H]1O)=C\C=C\C=C(C)\C=C\C=C(/C)C(=O)O[C@@H]1O[C@@H](CO[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
ZINC000261494593,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2C[C@](C)(OC)[C@H](C)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N)[C@@H]2O)[C@](C)(O)C[C@@H](C)/C(=N\OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O
ZINC000261494609,CO[C@H]1/C=C\O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C)CC5)c(O)c4c3C2=O)N=C(O)/C(C)=C\C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](O)[C@H]1C
ZINC000261494612,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(/C(=O)O)C(=O)CC=C(C)C
ZINC000261494620,CO[C@H]1/C=C\O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(N=C(O)/C(C)=C\C=C/[C@H](CO)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O
ZINC000261494622,CC(=O)[C@@H]1CC[C@@H]2[C@@H]3C[C@H](O)C4=CC(=O)CC[C@@]4(C)[C@H]3CC[C@@]12C
ZINC000261494628,C#C[C@]1(O)CC[C@@H]2[C@@H]3CCC4=CC[C@@H](O)C[C@@H]4[C@H]3C(=C)C[C@@]21CC
ZINC000261494630,C#C[C@]1(O)CC[C@@H]2[C@@H]3CCC4=CC[C@H](O)C[C@@H]4[C@H]3C(=C)C[C@@]21CC
ZINC000261494643,C[C@@]12C=CC(=O)C=C1CC[C@@H]1[C@H]2[C@H](O)C[C@]2(C)[C@@H]1C[C@H](O)[C@@]2(O)C(=O)CO
ZINC000261494647,CCC[C@H](C(=O)SCC/N=C(/O)CC/N=C(/O)[C@@H](O)C(C)(C)CO[P@](=O)(O)O[P@](=O)(O)OC[C@@H]1O[C@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1OP(=O)(O)O)[C@H](O)CC
ZINC000261494651,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@@H]5[C@H](O)[C@@H]3O)[C@@H]3COC(=O)[C@H]32)OCO4)cc(OC)c1O[C@H]1O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]1O
ZINC000261494653,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@H](C)O[C@@H]5[C@H](O)[C@@H]3O)[C@@H]3COC(=O)[C@H]32)OCO4)cc(OC)c1O[C@H]1O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]1O
ZINC000261494657,CC(=O)O[C@@H]1C(=O)[C@]2(C)[C@H](O)[C@H](O)[C@@H]3OC[C@]3(OC(C)=O)[C@@H]2[C@H](OC(=O)c2ccccc2)[C@@]2(O)C[C@H](OC(=O)[C@H](O)[C@H](NC(=O)c3ccccc3)c3ccc(O)cc3)C(C)=C1C2(O)O
ZINC000261494659,CC(=O)O[C@@H]1C(=O)[C@]2(C)[C@H](O)[C@H](O)[C@@H]3OC[C@]3(OC(C)=O)[C@@H]2[C@H](OC(=O)c2ccccc2)[C@@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccc(O)cc3)C(C)=C1C2(O)O
ZINC000261494663,C=CC[C@@H]1/C=C(/C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@H](O)[C@H](O)C3)[C@H](C)[C@H](O)CC1=O)[C@H](C)C[C@@H]2OC
ZINC000006827595,IC(I)I
ZINC000008132748,CNC(C)(C)Cc1ccccc1
ZINC000008214413,CN(C(=O)CO)c1c(I)c(C(=O)NC[C@H](O)CO)c(I)c(C(=O)NC[C@H](O)CO)c1I
ZINC000008214658,CCCCCCCCCCCCCCCC(=O)OCCC1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1
ZINC000004213332,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(Cl)[C@@H](Cl)C[C@]3(C)[C@]2(C(=O)CO)O1
ZINC000004214612,CCCCC(=O)OCC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@@H]2C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O2)C1)C(=O)c1c(OC)cccc1C3=O
ZINC000004216332,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C(C=O)=C[C@]4(C)[C@H]3[C@H](O)C[C@@]21C
ZINC000004217203,O=C(O)CN(CC(=O)O)Cc1cc2c(cc1O)Oc1cc(O)c(CN(CC(=O)O)CC(=O)O)cc1C21OC(=O)c2ccccc21
ZINC000004217287,CN1CC[C@]23c4c5ccc(OCCN6CCOCC6)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5
ZINC000005065159,CCN[C@@H]1[C@@H]2CC[C@@H](C2)[C@@H]1c1ccccc1
ZINC000005138848,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CS
ZINC000005140934,CNCCCN1c2ccccc2CCc2cc(O)ccc21
ZINC000006091208,Oc1cc(Cl)c(NC2=NCCN2)c(Cl)c1
ZINC000006093314,N#Cc1ccc2c(c1)CO[C@@]2(CCCN)c1ccc(F)cc1
ZINC000261494566,CC(=O)O[C@H]1[C@H](C)[C@H](O)/C=C\O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(N=C(O)/C(C)=C\C=C/[C@@H](C)[C@H](O)[C@H](C)[C@H](O)[C@H]1C)C4=O
ZINC000261494570,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@H](OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H](NC)[C@@H]2O)[C@](C)(O)C[C@@H](C)/C(=N\OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O
ZINC000261494572,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@H](OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](NC)[C@@H]2O)[C@](C)(O)C[C@@H](C)/C(=N\OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O
ZINC000261494587,Oc1ccc2c3c1O[C@@H]1[C@H](O)CC[C@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314
ZINC000261494704,CC(/C=C/C=C(\C)C(=O)O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@@H]1O)=C\C=C\C=C(C)\C=C\C=C(/C)C(=O)O[C@@H]1O[C@@H](CO[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O
ZINC000006037131,C[C@@H](C(=O)O)c1ccc2cc(O)ccc2c1
ZINC000257459141,C/C(=C\CC[C@@H](C)[C@@H]1C[C@H](O)[C@]2(C)[C@H]3CC[C@H]4C(C)(C)[C@@H](O)CC[C@]4(C)[C@@H]3[C@@H](O)C[C@]12C)C(=O)O
ZINC000257459143,C/C(=C\CC[C@H](C)[C@@H]1C[C@H](O)[C@]2(C)[C@H]3CC[C@H]4C(C)(C)[C@@H](O)CC[C@]4(C)[C@@H]3[C@@H](O)C[C@]12C)C(=O)O
ZINC000257526031,C[C@]12CC(=O)[C@@H]3[C@H](CC[C@H]4C[C@@H](O[C@H]5O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]5O)CC[C@@]43C)[C@H]1CCC2=O
ZINC000257526033,C[C@]12CC[C@H](O[C@H]3O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]3O)C[C@@H]1CC[C@H]1[C@H]2C(=O)C[C@@]2(C)C(=O)CC[C@H]12
ZINC000008214519,CCCCCCCCCCCCCCCCO
ZINC000104344008,O=C1CC[C@H](N2C(=O)C3=C[C@@H]4O[C@H]4C=C3C2=O)C(=O)N1
ZINC000004743888,C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@@H]1CCC2=O
ZINC000008214699,ClC=C(Cl)Cl
ZINC000008215517,Cc1ncc(C[n+]2csc(CCO[P@@](=O)(O)OP(=O)(O)O)c2C)c(N)n1
ZINC000008220175,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)C[C@@H](O)CC2(C)C)C(C)(C)C[C@H](O)C1
ZINC000008221075,CCCCCCCCCCCCCCCCCCCCCCCCCCCCO
ZINC000261494701,CC(/C=C/C=C(\C)C(=O)O[C@@H]1O[C@@H](CO[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@@H]1O)=C\C=C\C=C(C)\C=C\C=C(/C)C(=O)O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@@H]1O
ZINC000005159450,C[N+]1=CCC[C@H]1c1cccnc1
ZINC000003780898,COc1ccccc1O[C@@]1(C)OC(=O)c2ccccc2O1
ZINC000003784384,CCOc1cc(N)c([N+](=O)[O-])cc1C(=O)NC1CCN(C[C@@H]2CC=CCC2)CC1
ZINC000003830427,O=C(O)C1=C(CSc2nnnn2CS(=O)(=O)O)CS[C@@H]2[C@H](NC(=O)[C@@H](O)c3ccccc3)C(=O)N12
ZINC000003917540,CCN(CC)CCS(=O)(=O)[C@@H]1CCN2C(=O)c3coc(n3)CC(=O)C[C@H](O)/C=C(C)/C=C/CNC(=O)/C=C/[C@@H](C)[C@@H](C(C)C)OC(=O)[C@@H]12
ZINC000004097424,N=C(N)NC(=N)N
ZINC000004164431,C[C@H]1O[C@H](n2cc(F)c(=O)[nH]c2=O)[C@H](O)[C@@H]1O
ZINC000013507674,NCCCC[C@H](NC(=O)[C@H](Cc1cnc[nH]1)/N=C(\O)CN)C(=O)O
ZINC000013587284,CC(=O)Nc1ccc(C2=NNC(=O)C[C@H]2C)cc1
ZINC000013759728,C/C(=C\Cc1c(O)c(C)c2c(c1O)C(=O)OC2)CCC(=O)O
ZINC000014233334,CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1
ZINC000014880001,C[C@]12CC[C@@H]3[C@@H](CC[C@H]4NC(=O)C=C[C@@]43C)[C@@H]1CC[C@@H]2C(=O)Nc1cc(C(F)(F)F)ccc1C(F)(F)F
ZINC000021981231,O=C(c1ccc(O)cc1)c1ccc2n1CC[C@H]2C(=O)O
ZINC000021981256,CN1CCN2c3ncc(O)cc3Cc3ccccc3[C@@H]2C1
ZINC000021981274,C[C@H](O)c1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1
ZINC000021981361,CN(CCOc1ccc(C[C@@H]2SC(=O)NC2=O)cc1)c1ccc(O)cn1
ZINC000022055046,C[N+](C)([O-])CCCN1c2ccccc2CCc2ccc(Cl)cc21
ZINC000022060292,O=C1NC2=Nc3ccc(Cl)c(Cl)c3CN2[C@H]1O
ZINC000022060374,CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4C[C@@H](O)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
ZINC000022060640,CNCC[C@H](Oc1ccc(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c2ccccc12)c1cccs1
ZINC000008674155,CCCCCCCC(=O)OC[C@@H](O)CO
ZINC000011525622,CN(C(=O)CO)c1c(I)c(C(=O)NC[C@H](O)CO)c(I)c(C(=O)NC[C@@H](O)CO)c1I
ZINC000012503102,CN1/C(=C(\O)Nc2ccccn2)C(=O)c2sccc2S1(=O)=O
ZINC000012503119,CCOC(=O)[C@@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O
ZINC000012504523,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C
ZINC000100053167,C/C=C1/N(C)[C@@H](C)CC1(c1ccccc1)c1ccccc1
ZINC000100199161,C/C=C1/N(C)[C@H](C)CC1(c1ccccc1)c1ccccc1
ZINC000001849759,CC(C)=CCC[C@](C)(O)[C@@H]1CC=C(C)CC1
ZINC000002015244,CN1CCCC[C@H]1CCN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21
ZINC000257423715,CC(C)(CC#N)O[C@@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O
ZINC000003831425,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c2cc1C
ZINC000150307441,O[C@H]1[C@H](O)[C@H]2CC[C@@](O)(N2)[C@@H]1O
ZINC000040164427,CC1=C[C@@H](O)CC(C)(C)[C@H]1/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C
ZINC000238809066,NS(=O)(=O)O
ZINC000248025601,CN[C@@H]1C[C@H](N)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@@H]3O[C@@]4(O[C@H]23)O[C@H]([C@H](N)CO)[C@H](O)[C@H](O)[C@@H]4O)[C@H]1O
ZINC000095617643,O=C1CC[C@H](N2C(=O)C3=C[C@@H]4O[C@@H]4C=C3C2=O)C(=O)N1
ZINC000095618449,CCCCCCCCCCCC(=O)OC[C@@H](O)[C@H]1OC[C@H](OCCO)[C@H]1OCCO
ZINC000000038545,O=C(Oc1ccccc1)c1ccccc1O
ZINC000000897102,O=[P@]1(N(CCCl)CCCl)N[C@@H](O)CCO1
ZINC000001549362,N[C@H](CCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)C(=O)O
ZINC000009133172,Cc1c(OCC(F)(F)F)ccnc1C[S@](=O)c1nc2ccc(O)cc2[nH]1
ZINC000013449465,COc1cc2c(cc1O)C[C@@H](CC1CCN(Cc3ccccc3)CC1)C2=O
ZINC000019203128,CC1(C)[C@@H](O)CC[C@]2(C)[C@@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12
ZINC000012495314,CNC[C@H](O)c1ccc(OS(=O)(=O)O)c(O)c1
ZINC000013612564,OC[C@@H]1NC[C@H](O)[C@@H](O)[C@H]1O
ZINC000003874585,CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1
ZINC000002387156,N[C@@H]1CC[C@H](c2ccc(Cl)c(Cl)c2)c2ccccc21
ZINC000002510775,CNC[C@@H]1CCCC[C@@]1(O)c1cccc(OC)c1
ZINC000002516268,CCCCCCCC(=O)OC[C@H](O)CO
ZINC000002525881,NC[C@H]1CCCC[C@]1(O)c1cccc(O)c1
ZINC000002525891,CNC[C@H]1CCCC[C@]1(O)c1cccc(O)c1
ZINC000002570830,Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2
ZINC000002570844,CCC[C@@H](C(=O)O)C(=O)CC
ZINC000002575722,CC[C@H](OC(C)=O)C(C[C@H](C)NC)(c1ccccc1)c1ccccc1
ZINC000002578948,CCC[C@H](CCC(=O)O)C(=O)O
ZINC000101723567,CC(C)[C@@H]1CC[C@H](C(=O)N[C@@H](Cc2ccccc2)C(=O)O)CC1
ZINC000003137600,CCC1(c2ccc(O)cc2)C(=O)NC(=O)NC1=O
ZINC000000002226,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1
ZINC000000001288,CCN(CC)C(=O)N1CCN(C)CC1
ZINC000000000491,C[C@@H]([C@H](O)c1ccccc1)N(C)C
ZINC000019132424,C/C=C1/C(=O)C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
ZINC000034017642,C[C@@H](C(=O)O)c1cccc(C[C@@H]2CCCC2=O)c1
ZINC000019362650,CSc1ccc2c(c1)[C@@H](N1CCN(C)CC1)Cc1ccccc1S2
ZINC000019362721,CCO[C@H](CN1CCN(C[C@H](C)C(=O)c2ccccc2)CC1)c1ccccc1
ZINC000003860825,COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21
ZINC000003872953,O=C(O)C1=CCNCC1
ZINC000003875273,CC[C@]12CCCN3CCc4c(n(c5ccccc45)[C@](O)(C(=O)OC)C1)[C@@H]32
ZINC000000057115,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C
ZINC000003882891,C[C@H]1CN(c2c(F)c(F)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@@H](C)N1
ZINC000003882897,COc1ccc2nc3cc(Cl)ccc3c(Nc3cc(CN4CCCC4)c(O)c(CN4CCCC4)c3)c2n1
ZINC000003915645,C[C@@H]1CC(=O)NN=C1c1ccc(NN=C(C#N)C#N)cc1
ZINC000003956919,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O
ZINC000019632696,COc1ccccc1N1CCN(C[C@@H](O)COc2cccc3ccccc23)CC1
ZINC000019632822,O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1
ZINC000019632896,O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1
ZINC000003918137,O=P(NCCCl)(NCCCl)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
ZINC000003918428,Oc1ccc2c(c1)CC[C@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1
ZINC000003919580,C[C@]12CC[C@H]3[C@@H](CCC4=C(O)C(=O)CC[C@@]43C)[C@@H]1CCC2=O
ZINC000003920673,CCOC(=O)O[C@]1(C(=O)OCCl)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
ZINC000003938750,C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@]2(O)CCC(=O)O
ZINC000003875336,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C
ZINC000242723018,CCCC[N@@+]1(C)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21
ZINC000242723020,CCCC[N@+]1(C)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21
ZINC000003919581,CCc1nc(C2CC2)c(C(N)=O)n1Cc1ccc2oc(-c3ccccc3NS(=O)(=O)C(F)(F)F)c(Br)c2c1
ZINC000003935481,CCOC[C@@H](O)COc1ccc(NC(=O)CC[S+](C)C)cc1
ZINC000019632692,CC[C@H](NC(C)C)[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12
ZINC000019632700,COc1ccccc1N1CCN(C[C@H](O)COc2cccc3ccccc23)CC1
ZINC000019632839,CN1CCN(C(=O)O[C@@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1
ZINC000019632927,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1
ZINC000019594545,OC[C@@H](O)CN1CCN(c2ccccc2)CC1
ZINC000019594547,OC[C@H](O)CN1CCN(c2ccccc2)CC1
ZINC000019606670,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1
ZINC000034967244,CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C
ZINC000019203131,CC1(C)[C@@H](O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C
ZINC000019360739,Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1
ZINC000238730523,CO[C@H]1C[C@]23C[C@H]([C@@](C)(O)C(C)(C)C)[C@@H]1[C@@H]1Oc4c(O)ccc5c4[C@]12CCN(CC1CC1)[C@@H]3C5
ZINC000238730524,O=C(O)[C@@H]1O[C@@H](O[C@H]2[C@@H](COS(=O)(=O)O)O[C@H](O)[C@H](NS(=O)(=O)O)[C@H]2O)[C@@H](OS(=O)(=O)O)[C@@H](O)[C@@H]1O
ZINC000238730525,O=C(O)[C@H]1O[C@@H](O[C@H]2[C@@H](COS(=O)(=O)O)O[C@H](O)[C@H](NS(=O)(=O)O)[C@H]2O)[C@@H](OS(=O)(=O)O)[C@@H](O)[C@@H]1O
ZINC000238730528,CN(C)[C@@H]1C(=O)/C(=C(/O)NCNCCCC[C@@H](N)C(=O)O)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4C[C@@H]3[C@@](C)(O)[C@@H]12
ZINC000245204948,C[N@@+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5
ZINC000238730530,CN(C)[C@H]1C(=O)/C(=C(/O)NCNCCCC[C@H](N)C(=O)O)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4C[C@@H]3[C@@](C)(O)[C@@H]12
ZINC000239165117,NC[C@@H]1O[C@H](O[C@@H]2[C@H](N)C[C@H](N)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](N)[C@@H]3O)[C@@H]2O)[C@@H](N)C[C@@H]1O
ZINC000239165119,NC[C@@H]1O[C@H](O[C@@H]2[C@H](N)C[C@H](N)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](N)[C@@H]3O)[C@@H]2O)[C@H](N)C[C@H]1O
ZINC000019318917,CCCC[C@H](CC)CN1CN(C[C@H](CC)CCCC)CC(C)(N)C1
ZINC000019336232,O=S(=O)(O)c1cc(I)c(O)c2ncccc12
ZINC000019358638,COc1ccc(CN2CCNCC2)c(OC)c1OC
ZINC000034017643,C[C@H](C(=O)O)c1cccc(C[C@H]2CCCC2=O)c1
ZINC000019203855,O=C1O[C@H](CN2CCOCC2)CN1/N=C/c1ccc([N+](=O)[O-])o1
ZINC000034017641,C[C@H](C(=O)O)c1cccc(C[C@@H]2CCCC2=O)c1
ZINC000040017475,O=C1CN2CCO[C@]2(c2ccccc2Cl)c2cc(Cl)ccc2N1
ZINC000040017476,O=C1CN2CCO[C@@]2(c2ccccc2Cl)c2cc(Cl)ccc2N1
ZINC000063539381,N#CC[C@@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1
ZINC000238730527,O=C(O)[C@H]1O[C@@H](O[C@@H]2[C@@H](COS(=O)(=O)O)O[C@H](O)[C@H](NS(=O)(=O)O)[C@H]2O)[C@@H](OS(=O)(=O)O)[C@@H](O)[C@@H]1O
